Entity,Code,Year,Age of electoral democracy
Bangladesh,BGD,2017,not an electoral democracy
Bangladesh,BGD,2018,not an electoral democracy
Bangladesh,BGD,2019,not an electoral democracy
Bangladesh,BGD,2020,not an electoral democracy
Barbados,BRB,1789,no data
Barbados,BRB,1790,no data
Barbados,BRB,1791,no data
Barbados,BRB,1792,no data
Barbados,BRB,1793,no data
Barbados,BRB,1794,no data
Barbados,BRB,1795,no data
Barbados,BRB,1796,no data
Barbados,BRB,1797,no data
Barbados,BRB,1798,no data
Barbados,BRB,1799,no data
Barbados,BRB,1800,no data
Barbados,BRB,1801,no data
Barbados,BRB,1802,no data
Barbados,BRB,1803,no data
Barbados,BRB,1804,no data
Barbados,BRB,1805,no data
Barbados,BRB,1806,no data
Barbados,BRB,1807,no data
Barbados,BRB,1808,no data
Barbados,BRB,1809,no data
Barbados,BRB,1810,no data
Barbados,BRB,1811,no data
Barbados,BRB,1812,no data
Barbados,BRB,1813,no data
Barbados,BRB,1814,no data
Barbados,BRB,1815,no data
Barbados,BRB,1816,no data
Barbados,BRB,1817,no data
Barbados,BRB,1818,no data
Barbados,BRB,1819,no data
Barbados,BRB,1820,no data
Barbados,BRB,1821,no data
Barbados,BRB,1822,no data
Barbados,BRB,1823,no data
Barbados,BRB,1824,no data
Barbados,BRB,1825,no data
Barbados,BRB,1826,no data
Barbados,BRB,1827,no data
Barbados,BRB,1828,no data
Barbados,BRB,1829,no data
Barbados,BRB,1830,no data
Barbados,BRB,1831,no data
Barbados,BRB,1832,no data
Barbados,BRB,1833,no data
Barbados,BRB,1834,no data
Barbados,BRB,1835,no data
Barbados,BRB,1836,no data
Barbados,BRB,1837,no data
Barbados,BRB,1838,no data
Barbados,BRB,1839,no data
Barbados,BRB,1840,no data
Barbados,BRB,1841,no data
Barbados,BRB,1842,no data
Barbados,BRB,1843,no data
Barbados,BRB,1844,no data
Barbados,BRB,1845,no data
Barbados,BRB,1846,no data
Barbados,BRB,1847,no data
Barbados,BRB,1848,no data
Barbados,BRB,1849,no data
Barbados,BRB,1850,no data
Barbados,BRB,1851,no data
Barbados,BRB,1852,no data
Barbados,BRB,1853,no data
Barbados,BRB,1854,no data
Barbados,BRB,1855,no data
Barbados,BRB,1856,no data
Barbados,BRB,1857,no data
Barbados,BRB,1858,no data
Barbados,BRB,1859,no data
Barbados,BRB,1860,no data
Barbados,BRB,1861,no data
Barbados,BRB,1862,no data
Barbados,BRB,1863,no data
Barbados,BRB,1864,no data
Barbados,BRB,1865,no data
Barbados,BRB,1866,no data
Barbados,BRB,1867,no data
Barbados,BRB,1868,no data
Barbados,BRB,1869,no data
Barbados,BRB,1870,no data
Barbados,BRB,1871,no data
Barbados,BRB,1872,no data
Barbados,BRB,1873,no data
Barbados,BRB,1874,no data
Barbados,BRB,1875,no data
Barbados,BRB,1876,no data
Barbados,BRB,1877,no data
Barbados,BRB,1878,no data
Barbados,BRB,1879,no data
Barbados,BRB,1880,no data
Barbados,BRB,1881,no data
Barbados,BRB,1882,no data
Barbados,BRB,1883,no data
Barbados,BRB,1884,no data
Barbados,BRB,1885,no data
Barbados,BRB,1886,no data
Barbados,BRB,1887,no data
Barbados,BRB,1888,no data
Barbados,BRB,1889,no data
Barbados,BRB,1890,no data
Barbados,BRB,1891,no data
Barbados,BRB,1892,no data
Barbados,BRB,1893,no data
Barbados,BRB,1894,no data
Barbados,BRB,1895,no data
Barbados,BRB,1896,no data
Barbados,BRB,1897,no data
Barbados,BRB,1898,no data
Barbados,BRB,1899,no data
Barbados,BRB,1900,not an electoral democracy
Barbados,BRB,1901,not an electoral democracy
Barbados,BRB,1902,not an electoral democracy
Barbados,BRB,1903,not an electoral democracy
Barbados,BRB,1904,not an electoral democracy
Barbados,BRB,1905,not an electoral democracy
Barbados,BRB,1906,not an electoral democracy
Barbados,BRB,1907,not an electoral democracy
Barbados,BRB,1908,not an electoral democracy
Barbados,BRB,1909,not an electoral democracy
Barbados,BRB,1910,not an electoral democracy
Barbados,BRB,1911,not an electoral democracy
Barbados,BRB,1912,not an electoral democracy
Barbados,BRB,1913,not an electoral democracy
Barbados,BRB,1914,not an electoral democracy
Barbados,BRB,1915,not an electoral democracy
Barbados,BRB,1916,not an electoral democracy
Barbados,BRB,1917,not an electoral democracy
Barbados,BRB,1918,not an electoral democracy
Barbados,BRB,1919,not an electoral democracy
Barbados,BRB,1920,not an electoral democracy
Barbados,BRB,1921,not an electoral democracy
Barbados,BRB,1922,not an electoral democracy
Barbados,BRB,1923,not an electoral democracy
Barbados,BRB,1924,not an electoral democracy
Barbados,BRB,1925,not an electoral democracy
Barbados,BRB,1926,not an electoral democracy
Barbados,BRB,1927,not an electoral democracy
Barbados,BRB,1928,not an electoral democracy
Barbados,BRB,1929,not an electoral democracy
Barbados,BRB,1930,not an electoral democracy
Barbados,BRB,1931,not an electoral democracy
Barbados,BRB,1932,not an electoral democracy
Barbados,BRB,1933,not an electoral democracy
Barbados,BRB,1934,not an electoral democracy
Barbados,BRB,1935,not an electoral democracy
Barbados,BRB,1936,not an electoral democracy
Barbados,BRB,1937,not an electoral democracy
Barbados,BRB,1938,not an electoral democracy
Barbados,BRB,1939,not an electoral democracy
Barbados,BRB,1940,not an electoral democracy
Barbados,BRB,1941,not an electoral democracy
Barbados,BRB,1942,not an electoral democracy
Barbados,BRB,1943,not an electoral democracy
Barbados,BRB,1944,not an electoral democracy
Barbados,BRB,1945,not an electoral democracy
Barbados,BRB,1946,not an electoral democracy
Barbados,BRB,1947,not an electoral democracy
Barbados,BRB,1948,not an electoral democracy
Barbados,BRB,1949,not an electoral democracy
Barbados,BRB,1950,not an electoral democracy
Barbados,BRB,1951,not an electoral democracy
Barbados,BRB,1952,not an electoral democracy
Barbados,BRB,1953,not an electoral democracy
Barbados,BRB,1954,not an electoral democracy
Barbados,BRB,1955,not an electoral democracy
Barbados,BRB,1956,not an electoral democracy
Barbados,BRB,1957,not an electoral democracy
Barbados,BRB,1958,not an electoral democracy
Barbados,BRB,1959,not an electoral democracy
Barbados,BRB,1960,1
Barbados,BRB,1961,2
Barbados,BRB,1962,3
Barbados,BRB,1963,4
Barbados,BRB,1964,5
Barbados,BRB,1965,6
Barbados,BRB,1966,7
Barbados,BRB,1967,8
Barbados,BRB,1968,9
Barbados,BRB,1969,10
Barbados,BRB,1970,11
Barbados,BRB,1971,12
Barbados,BRB,1972,13
Barbados,BRB,1973,14
Barbados,BRB,1974,15
Barbados,BRB,1975,16
Barbados,BRB,1976,17
Barbados,BRB,1977,18
Barbados,BRB,1978,19
Barbados,BRB,1979,20
Barbados,BRB,1980,21
Barbados,BRB,1981,22
Barbados,BRB,1982,23
Barbados,BRB,1983,24
Barbados,BRB,1984,25
Barbados,BRB,1985,26
Barbados,BRB,1986,27
Barbados,BRB,1987,28
Barbados,BRB,1988,29
Barbados,BRB,1989,30
Barbados,BRB,1990,31
Barbados,BRB,1991,32
Barbados,BRB,1992,33
Barbados,BRB,1993,34
Barbados,BRB,1994,35
Barbados,BRB,1995,36
Barbados,BRB,1996,37
Barbados,BRB,1997,38
Barbados,BRB,1998,39
Barbados,BRB,1999,40
Barbados,BRB,2000,41
Barbados,BRB,2001,42
Barbados,BRB,2002,43
Barbados,BRB,2003,44
Barbados,BRB,2004,45
Barbados,BRB,2005,46
Barbados,BRB,2006,47
Barbados,BRB,2007,48
Barbados,BRB,2008,49
Barbados,BRB,2009,50
Barbados,BRB,2010,51
Barbados,BRB,2011,52
Barbados,BRB,2012,53
Barbados,BRB,2013,54
Barbados,BRB,2014,55
Barbados,BRB,2015,56
Barbados,BRB,2016,57
Barbados,BRB,2017,58
Barbados,BRB,2018,59
Barbados,BRB,2019,60
Barbados,BRB,2020,61
Bavaria,OWID_BAV,1789,not an electoral democracy
Bavaria,OWID_BAV,1790,not an electoral democracy
Bavaria,OWID_BAV,1791,not an electoral democracy
Bavaria,OWID_BAV,1792,not an electoral democracy
Bavaria,OWID_BAV,1793,not an electoral democracy
Bavaria,OWID_BAV,1794,not an electoral democracy
Bavaria,OWID_BAV,1795,not an electoral democracy
Bavaria,OWID_BAV,1796,not an electoral democracy
Bavaria,OWID_BAV,1797,not an electoral democracy
Bavaria,OWID_BAV,1798,not an electoral democracy
Bavaria,OWID_BAV,1799,not an electoral democracy
Bavaria,OWID_BAV,1800,not an electoral democracy
Bavaria,OWID_BAV,1801,not an electoral democracy
Bavaria,OWID_BAV,1802,not an electoral democracy
Bavaria,OWID_BAV,1803,not an electoral democracy
Bavaria,OWID_BAV,1804,not an electoral democracy
Bavaria,OWID_BAV,1805,not an electoral democracy
Bavaria,OWID_BAV,1806,not an electoral democracy
Bavaria,OWID_BAV,1807,not an electoral democracy
Bavaria,OWID_BAV,1808,not an electoral democracy
Bavaria,OWID_BAV,1809,not an electoral democracy
Bavaria,OWID_BAV,1810,not an electoral democracy
Bavaria,OWID_BAV,1811,not an electoral democracy
Bavaria,OWID_BAV,1812,not an electoral democracy
Bavaria,OWID_BAV,1813,not an electoral democracy
Bavaria,OWID_BAV,1814,not an electoral democracy
Bavaria,OWID_BAV,1815,not an electoral democracy
Bavaria,OWID_BAV,1816,not an electoral democracy
Bavaria,OWID_BAV,1817,not an electoral democracy
Bavaria,OWID_BAV,1818,not an electoral democracy
Bavaria,OWID_BAV,1819,not an electoral democracy
Bavaria,OWID_BAV,1820,not an electoral democracy
Bavaria,OWID_BAV,1821,not an electoral democracy
Bavaria,OWID_BAV,1822,not an electoral democracy
Bavaria,OWID_BAV,1823,not an electoral democracy
Bavaria,OWID_BAV,1824,not an electoral democracy
Bavaria,OWID_BAV,1825,not an electoral democracy
Bavaria,OWID_BAV,1826,not an electoral democracy
Bavaria,OWID_BAV,1827,not an electoral democracy
Bavaria,OWID_BAV,1828,not an electoral democracy
Bavaria,OWID_BAV,1829,not an electoral democracy
Bavaria,OWID_BAV,1830,not an electoral democracy
Bavaria,OWID_BAV,1831,not an electoral democracy
Bavaria,OWID_BAV,1832,not an electoral democracy
Bavaria,OWID_BAV,1833,not an electoral democracy
Bavaria,OWID_BAV,1834,not an electoral democracy
Bavaria,OWID_BAV,1835,not an electoral democracy
Bavaria,OWID_BAV,1836,not an electoral democracy
Bavaria,OWID_BAV,1837,not an electoral democracy
Bavaria,OWID_BAV,1838,not an electoral democracy
Bavaria,OWID_BAV,1839,not an electoral democracy
Bavaria,OWID_BAV,1840,not an electoral democracy
Bavaria,OWID_BAV,1841,not an electoral democracy
Bavaria,OWID_BAV,1842,not an electoral democracy
Bavaria,OWID_BAV,1843,not an electoral democracy
Bavaria,OWID_BAV,1844,not an electoral democracy
Bavaria,OWID_BAV,1845,not an electoral democracy
Bavaria,OWID_BAV,1846,not an electoral democracy
Bavaria,OWID_BAV,1847,not an electoral democracy
Bavaria,OWID_BAV,1848,not an electoral democracy
Bavaria,OWID_BAV,1849,not an electoral democracy
Bavaria,OWID_BAV,1850,not an electoral democracy
Bavaria,OWID_BAV,1851,not an electoral democracy
Bavaria,OWID_BAV,1852,not an electoral democracy
Bavaria,OWID_BAV,1853,not an electoral democracy
Bavaria,OWID_BAV,1854,not an electoral democracy
Bavaria,OWID_BAV,1855,not an electoral democracy
Bavaria,OWID_BAV,1856,not an electoral democracy
Bavaria,OWID_BAV,1857,not an electoral democracy
Bavaria,OWID_BAV,1858,not an electoral democracy
Bavaria,OWID_BAV,1859,not an electoral democracy
Bavaria,OWID_BAV,1860,not an electoral democracy
Bavaria,OWID_BAV,1861,not an electoral democracy
Bavaria,OWID_BAV,1862,not an electoral democracy
Bavaria,OWID_BAV,1863,not an electoral democracy
Bavaria,OWID_BAV,1864,not an electoral democracy
Bavaria,OWID_BAV,1865,not an electoral democracy
Bavaria,OWID_BAV,1866,not an electoral democracy
Bavaria,OWID_BAV,1867,not an electoral democracy
Bavaria,OWID_BAV,1868,not an electoral democracy
Bavaria,OWID_BAV,1869,not an electoral democracy
Bavaria,OWID_BAV,1870,not an electoral democracy
Bavaria,OWID_BAV,1871,not an electoral democracy
Bavaria,OWID_BAV,1872,no data
Bavaria,OWID_BAV,1873,no data
Bavaria,OWID_BAV,1874,no data
Bavaria,OWID_BAV,1875,no data
Bavaria,OWID_BAV,1876,no data
Bavaria,OWID_BAV,1877,no data
Bavaria,OWID_BAV,1878,no data
Bavaria,OWID_BAV,1879,no data
Bavaria,OWID_BAV,1880,no data
Bavaria,OWID_BAV,1881,no data
Bavaria,OWID_BAV,1882,no data
Bavaria,OWID_BAV,1883,no data
Bavaria,OWID_BAV,1884,no data
Bavaria,OWID_BAV,1885,no data
Bavaria,OWID_BAV,1886,no data
Bavaria,OWID_BAV,1887,no data
Bavaria,OWID_BAV,1888,no data
Bavaria,OWID_BAV,1889,no data
Bavaria,OWID_BAV,1890,no data
Bavaria,OWID_BAV,1891,no data
Bavaria,OWID_BAV,1892,no data
Bavaria,OWID_BAV,1893,no data
Bavaria,OWID_BAV,1894,no data
Bavaria,OWID_BAV,1895,no data
Bavaria,OWID_BAV,1896,no data
Bavaria,OWID_BAV,1897,no data
Bavaria,OWID_BAV,1898,no data
Bavaria,OWID_BAV,1899,no data
Bavaria,OWID_BAV,1900,no data
Bavaria,OWID_BAV,1901,no data
Bavaria,OWID_BAV,1902,no data
Bavaria,OWID_BAV,1903,no data
Bavaria,OWID_BAV,1904,no data
Bavaria,OWID_BAV,1905,no data
Bavaria,OWID_BAV,1906,no data
Bavaria,OWID_BAV,1907,no data
Bavaria,OWID_BAV,1908,no data
Bavaria,OWID_BAV,1909,no data
Bavaria,OWID_BAV,1910,no data
Bavaria,OWID_BAV,1911,no data
Bavaria,OWID_BAV,1912,no data
Bavaria,OWID_BAV,1913,no data
Bavaria,OWID_BAV,1914,no data
Bavaria,OWID_BAV,1915,no data
Bavaria,OWID_BAV,1916,no data
Bavaria,OWID_BAV,1917,no data
Bavaria,OWID_BAV,1918,no data
Bavaria,OWID_BAV,1919,no data
Bavaria,OWID_BAV,1920,no data
Bavaria,OWID_BAV,1921,no data
Bavaria,OWID_BAV,1922,no data
Bavaria,OWID_BAV,1923,no data
Bavaria,OWID_BAV,1924,no data
Bavaria,OWID_BAV,1925,no data
Bavaria,OWID_BAV,1926,no data
Bavaria,OWID_BAV,1927,no data
Bavaria,OWID_BAV,1928,no data
Bavaria,OWID_BAV,1929,no data
Bavaria,OWID_BAV,1930,no data
Bavaria,OWID_BAV,1931,no data
Bavaria,OWID_BAV,1932,no data
Bavaria,OWID_BAV,1933,no data
Bavaria,OWID_BAV,1934,no data
Bavaria,OWID_BAV,1935,no data
Bavaria,OWID_BAV,1936,no data
Bavaria,OWID_BAV,1937,no data
Bavaria,OWID_BAV,1938,no data
Bavaria,OWID_BAV,1939,no data
Bavaria,OWID_BAV,1940,no data
Bavaria,OWID_BAV,1941,no data
Bavaria,OWID_BAV,1942,no data
Bavaria,OWID_BAV,1943,no data
Bavaria,OWID_BAV,1944,no data
Bavaria,OWID_BAV,1945,no data
Bavaria,OWID_BAV,1946,no data
Bavaria,OWID_BAV,1947,no data
Bavaria,OWID_BAV,1948,no data
Bavaria,OWID_BAV,1949,no data
Bavaria,OWID_BAV,1950,no data
Bavaria,OWID_BAV,1951,no data
Bavaria,OWID_BAV,1952,no data
Bavaria,OWID_BAV,1953,no data
Bavaria,OWID_BAV,1954,no data
Bavaria,OWID_BAV,1955,no data
Bavaria,OWID_BAV,1956,no data
Bavaria,OWID_BAV,1957,no data
Bavaria,OWID_BAV,1958,no data
Bavaria,OWID_BAV,1959,no data
Bavaria,OWID_BAV,1960,no data
Bavaria,OWID_BAV,1961,no data
Bavaria,OWID_BAV,1962,no data
Bavaria,OWID_BAV,1963,no data
Bavaria,OWID_BAV,1964,no data
Bavaria,OWID_BAV,1965,no data
Bavaria,OWID_BAV,1966,no data
Bavaria,OWID_BAV,1967,no data
Bavaria,OWID_BAV,1968,no data
Bavaria,OWID_BAV,1969,no data
Bavaria,OWID_BAV,1970,no data
Bavaria,OWID_BAV,1971,no data
Bavaria,OWID_BAV,1972,no data
Bavaria,OWID_BAV,1973,no data
Bavaria,OWID_BAV,1974,no data
Bavaria,OWID_BAV,1975,no data
Bavaria,OWID_BAV,1976,no data
Bavaria,OWID_BAV,1977,no data
Bavaria,OWID_BAV,1978,no data
Bavaria,OWID_BAV,1979,no data
Bavaria,OWID_BAV,1980,no data
Bavaria,OWID_BAV,1981,no data
Bavaria,OWID_BAV,1982,no data
Bavaria,OWID_BAV,1983,no data
Bavaria,OWID_BAV,1984,no data
Bavaria,OWID_BAV,1985,no data
Bavaria,OWID_BAV,1986,no data
Bavaria,OWID_BAV,1987,no data
Bavaria,OWID_BAV,1988,no data
Bavaria,OWID_BAV,1989,no data
Bavaria,OWID_BAV,1990,no data
Bavaria,OWID_BAV,1991,no data
Bavaria,OWID_BAV,1992,no data
Bavaria,OWID_BAV,1993,no data
Bavaria,OWID_BAV,1994,no data
Bavaria,OWID_BAV,1995,no data
Bavaria,OWID_BAV,1996,no data
Bavaria,OWID_BAV,1997,no data
Bavaria,OWID_BAV,1998,no data
Bavaria,OWID_BAV,1999,no data
Bavaria,OWID_BAV,2000,no data
Bavaria,OWID_BAV,2001,no data
Bavaria,OWID_BAV,2002,no data
Bavaria,OWID_BAV,2003,no data
Bavaria,OWID_BAV,2004,no data
Bavaria,OWID_BAV,2005,no data
Bavaria,OWID_BAV,2006,no data
Bavaria,OWID_BAV,2007,no data
Bavaria,OWID_BAV,2008,no data
Bavaria,OWID_BAV,2009,no data
Bavaria,OWID_BAV,2010,no data
Bavaria,OWID_BAV,2011,no data
Bavaria,OWID_BAV,2012,no data
Bavaria,OWID_BAV,2013,no data
Bavaria,OWID_BAV,2014,no data
Bavaria,OWID_BAV,2015,no data
Bavaria,OWID_BAV,2016,no data
Bavaria,OWID_BAV,2017,no data
Bavaria,OWID_BAV,2018,no data
Bavaria,OWID_BAV,2019,no data
Bavaria,OWID_BAV,2020,no data
Belarus,BLR,1789,no data
Belarus,BLR,1790,no data
Belarus,BLR,1791,no data
Belarus,BLR,1792,no data
Belarus,BLR,1793,no data
Belarus,BLR,1794,no data
Belarus,BLR,1795,not an electoral democracy
Belarus,BLR,1796,not an electoral democracy
Belarus,BLR,1797,not an electoral democracy
Belarus,BLR,1798,not an electoral democracy
Belarus,BLR,1799,not an electoral democracy
Belarus,BLR,1800,not an electoral democracy
Belarus,BLR,1801,not an electoral democracy
Belarus,BLR,1802,not an electoral democracy
Belarus,BLR,1803,not an electoral democracy
Belarus,BLR,1804,not an electoral democracy
Belarus,BLR,1805,not an electoral democracy
Belarus,BLR,1806,not an electoral democracy
Belarus,BLR,1807,not an electoral democracy
Belarus,BLR,1808,not an electoral democracy
Belarus,BLR,1809,not an electoral democracy
Belarus,BLR,1810,not an electoral democracy
Belarus,BLR,1811,not an electoral democracy
Belarus,BLR,1812,not an electoral democracy
Belarus,BLR,1813,not an electoral democracy
Belarus,BLR,1814,not an electoral democracy
Belarus,BLR,1815,not an electoral democracy
Belarus,BLR,1816,not an electoral democracy
Belarus,BLR,1817,not an electoral democracy
Belarus,BLR,1818,not an electoral democracy
Belarus,BLR,1819,not an electoral democracy
Belarus,BLR,1820,not an electoral democracy
Belarus,BLR,1821,not an electoral democracy
Belarus,BLR,1822,not an electoral democracy
Belarus,BLR,1823,not an electoral democracy
Belarus,BLR,1824,not an electoral democracy
Belarus,BLR,1825,not an electoral democracy
Belarus,BLR,1826,not an electoral democracy
Belarus,BLR,1827,not an electoral democracy
Belarus,BLR,1828,not an electoral democracy
Belarus,BLR,1829,not an electoral democracy
Belarus,BLR,1830,not an electoral democracy
Belarus,BLR,1831,not an electoral democracy
Belarus,BLR,1832,not an electoral democracy
Belarus,BLR,1833,not an electoral democracy
Belarus,BLR,1834,not an electoral democracy
Belarus,BLR,1835,not an electoral democracy
Belarus,BLR,1836,not an electoral democracy
Belarus,BLR,1837,not an electoral democracy
Belarus,BLR,1838,not an electoral democracy
Belarus,BLR,1839,not an electoral democracy
Belarus,BLR,1840,not an electoral democracy
Belarus,BLR,1841,not an electoral democracy
Belarus,BLR,1842,not an electoral democracy
Belarus,BLR,1843,not an electoral democracy
Belarus,BLR,1844,not an electoral democracy
Belarus,BLR,1845,not an electoral democracy
Belarus,BLR,1846,not an electoral democracy
Belarus,BLR,1847,not an electoral democracy
Belarus,BLR,1848,not an electoral democracy
Belarus,BLR,1849,not an electoral democracy
Belarus,BLR,1850,not an electoral democracy
Belarus,BLR,1851,not an electoral democracy
Belarus,BLR,1852,not an electoral democracy
Belarus,BLR,1853,not an electoral democracy
Belarus,BLR,1854,not an electoral democracy
Belarus,BLR,1855,not an electoral democracy
Belarus,BLR,1856,not an electoral democracy
Belarus,BLR,1857,not an electoral democracy
Belarus,BLR,1858,not an electoral democracy
Belarus,BLR,1859,not an electoral democracy
Belarus,BLR,1860,not an electoral democracy
Belarus,BLR,1861,not an electoral democracy
Belarus,BLR,1862,not an electoral democracy
Belarus,BLR,1863,not an electoral democracy
Belarus,BLR,1864,not an electoral democracy
Belarus,BLR,1865,not an electoral democracy
Belarus,BLR,1866,not an electoral democracy
Belarus,BLR,1867,not an electoral democracy
Belarus,BLR,1868,not an electoral democracy
Belarus,BLR,1869,not an electoral democracy
Belarus,BLR,1870,not an electoral democracy
Belarus,BLR,1871,not an electoral democracy
Belarus,BLR,1872,not an electoral democracy
